oare_id,online transcript,cdli_id,aliases,label,publication_catalog,description,genre_label,inventory_position,online_catalog,note,interlinear_commentary,online_information,excavation_no,oatp_key,eBL_id,AICC_translation,transliteration_orig,transliteration
aa93457a-fb32-9133-4a8f-70586a0d13af,https://oare.byu.edu/epigraphies/aa93457a-fb32-9133-4a8f-70586a0d13af,P358757,CCT 5 15b | BM 119417,Cuneiform Tablet CCT 5 15b (BM 119417),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",letter,BM 119417,,"CCT 5, 15, BM 119417","Garelli, AC 348A.1",,,1448,BM.119417,https://aicuneiform.com/search?q=P358757,{large break} … x … ša a na … a-na-kam ru-ba-um wa-áš-ḫa-na-i-um i-li-kam a-na bu-ru-uš-ḫa-dum ù ḫa-tim ik-ta-lá-ni a-dí-i 50 u₄-me-e ú-ta-qá-ma šu-ma ḫa-ra-nam a-na ḫa-tim lá ú-ta-šé-er KÙ.BABBAR a-kà-na-ak-ma i-na ṣú-ḫa-ri-i-a 1-iš-té-en₆ i-na ša-ḫa-at um-mì-i-a e-zi-ib-ma ù a-na-ku iš-tí KÙ.BABBAR-pì-im 1 ma-na ša iš-tù bu-ru-uš-ḫa-dum ú-šé-ṣí-ú-ni-ni a-ta-be-a-ma a-na kà-ni-iš a-ta-la-kam … {large break},<big_gap> <gap> <big_gap> ša a na <big_gap> a-na-kam ru-ba-um wa-áš-ḫa-na-i-um i-li-kam a-na bu-ru-uš-ḫa-dum ù ḫa-tim ik-ta-lá-ni a-dí-i 50 u₄-me-e ú-ta-qá-ma šu-ma ḫa-ra-nam a-na ḫa-tim lá ú-ta-šé-er KÙ.BABBAR a-kà-na-ak-ma i-na ṣú-ḫa-ri-i-a 1-iš-té-en₆ i-na ša-ḫa-at um-mì-i-a e-zi-ib-ma ù a-na-ku iš-tí KÙ.BABBAR-pì-im 1 ma-na ša iš-tù bu-ru-uš-ḫa-dum ú-šé-ṣí-ú-ni-ni a-ta-be-a-ma a-na kà-ni-iš a-ta-la-kam <big_gap>
a9cfdb32-7a8b-b8d3-0232-d67d577b8e63,https://oare.byu.edu/epigraphies/a9cfdb32-7a8b-b8d3-0232-d67d577b8e63,P358758,CCT 5 15c | BM 120507,Cuneiform Tablet CCT 5 15c (BM 120507),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 120507,,"CCT 5, 15, BM 120507",EL 330,,,1449,BM.120507,https://aicuneiform.com/search?q=P358758,sú-e-a iṣ-ba-at-ni-a-tí-ma a-na É en-um-a-šur DUMU a-ni-nim ú-šé-ri-ib-ni-a-tí-ma 2-šé-na né-pí-ší KÙ.BABBAR ku-nu-ki sú-e-a a-na en-um-a-šur ip-qí-id um-ma sú-e-a-ma a-ma 2 né-pí-ší 53.5 ma-na KÙ.BABBAR ku-nu-ki-a a-na ma-ṣa-ar-tim i-na bé-tí-kà li-ib-ší a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na ṣa-ḫe-er GAL i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí ni-dí-in IGI ku-zi-a … tap-pá-i,sú-e-a iṣ-ba-at-ni-a-tí-ma a-na É en-um-a-šur DUMU a-ni-nim ú-šé-ri-ib-ni-a-tí-ma 2-šé-na né-pí-ší KÙ.BABBAR ku-nu-ki sú-e-a a-na en-um-a-šur ip-qí-id um-ma sú-e-a-ma a-ma 2 né-pí-ší 53.5 ma-na KÙ.BABBAR ku-nu-ki-a a-na ma-ṣa-ar-tim i-na bé-tí-kà li-ib-ší a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na ṣa-ḫe-er GAL i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí ni-dí-in IGI ku-zi-a <big_gap> tap-pá-i
f551aecf-6a2d-a946-525d-e70feb2d947f,https://oare.byu.edu/epigraphies/f551aecf-6a2d-a946-525d-e70feb2d947f,P358758,CCT 5 15d | BM 120507a,Cuneiform Tablet CCT 5 15d (BM 120507a),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 120507a,,"CCT 5, 15, BM 120507",,,,1450,BM.120507,https://aicuneiform.com/search?q=P358758,KIŠIB ku-ṣí-a DUMU … a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na ṣa-ḫe-er GAL i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí a-dí-in,KIŠIB ku-ṣí-a DUMU <big_gap> a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na ṣa-ḫe-er GAL i-dí-ni-ma IGI GÍR ša a-šur ší-bu-tí a-dí-in
0f43ecfb-65ed-cbe5-c920-4b3e4a149223,https://oare.byu.edu/epigraphies/0f43ecfb-65ed-cbe5-c920-4b3e4a149223,P358759,CCT 5 16a | BM 119422,Cuneiform Tablet CCT 5 16a (BM 119422),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",marriage license,BM 119422,,"CCT 5, 16, BM 119422","Deller, Or. 27, 62f.",https://www.britishmuseum.org/collection/object/W_1928-0609-20,,1452,BM.119422,https://aicuneiform.com/search?q=P358759,{d}IŠKUR={d}UTU-ši a-ba-a-a DUMU DUG-a-šùr e-ḫu-sí šu-ma e-zi-ib-ší 0.33333 ma-na KÙ.BABBAR a-ba-a-a a-na {d}IŠKUR={d}UTU-ši i-ša-qal ša-ni-tám a-ša-tám lá e-ḫa-az šu-ma {d}IŠKUR={d}UTU-ši a-ba-a-a té-zi-ib 0.33333 ma-na a-na a-ba-a-a ta-ša-qal ku-ku-za-num DUMU a-ku-tim ki-ma ší-a-tí i-zi-iz IGI a-ku-ú-a IGI a-ḫu-wa-ḫi,{d}IŠKUR-{d}UTU-ši a-ba-a-a DUMU DUG-a-šùr e-ḫu-sí šu-ma e-zi-ib-ší 0.33333 ma-na KÙ.BABBAR a-ba-a-a a-na {d}IŠKUR-{d}UTU-ši i-ša-qal ša-ni-tám a-ša-tám lá e-ḫa-az šu-ma {d}IŠKUR-{d}UTU-ši a-ba-a-a té-zi-ib 0.33333 ma-na a-na a-ba-a-a ta-ša-qal ku-ku-za-num DUMU a-ku-tim ki-ma ší-a-tí i-zi-iz IGI a-ku-ú-a IGI a-ḫu-wa-ḫi
ff77f3f7-0620-9b44-7f19-79897f15cd39,https://oare.byu.edu/epigraphies/ff77f3f7-0620-9b44-7f19-79897f15cd39,P358759,CCT 5 16b | BM 119422a,Cuneiform Tablet CCT 5 16b (BM 119422a),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",marriage license,BM 119422a,,"CCT 5, 16, BM 119422","Deller, Or. 27, 62f.",https://www.britishmuseum.org/collection/object/W_1928-0609-20-a,,1452,BM.119422,https://aicuneiform.com/search?q=P358759,KIŠIB a-gu₅-ú-a DUMU ba-zi-a KIŠIB a-ḫu-wa-ḫi DUMU {d}MAR.TU-ba-ni KIŠIB a-ba-a-a DUMU DUG-a-šùr KIŠIB ku-ku-za-nim DUMU a-gu₅-tim {d}IŠKUR={d}UTU-ši a-ba-a-a DUMU DUG-a-šùr e-ḫu-sí šu-ma e-zi-ib-ší 0.33333 ma-na KÙ.BABBAR a-ba-a-a a-na {d}IŠKUR={d}UTU-ši i-ša-qal a-ša-tám ša-ni-tám lá e-ḫa-az šu-ma {d}IŠKUR={d}UTU-ši a-ba-a-a e-tí-zi-ib 0.33333 ma-na KÙ.BABBAR a-na a-ba-a-a ta-ša-qal ku-ku-za-nim DUMU a-gu₅-tim ki-ma ší-a-tí i-zi-iz,KIŠIB a-gu₅-ú-a DUMU ba-zi-a KIŠIB a-ḫu-wa-ḫi DUMU {d}MAR.TU-ba-ni KIŠIB a-ba-a-a DUMU DUG-a-šùr KIŠIB ku-ku-za-nim DUMU a-gu₅-tim {d}IŠKUR-{d}UTU-ši a-ba-a-a DUMU DUG-a-šùr e-ḫu-sí šu-ma e-zi-ib-ší 0.33333 ma-na KÙ.BABBAR a-ba-a-a a-na {d}IŠKUR-{d}UTU-ši i-ša-qal a-ša-tám ša-ni-tám lá e-ḫa-az šu-ma {d}IŠKUR-{d}UTU-ši a-ba-a-a e-tí-zi-ib 0.33333 ma-na KÙ.BABBAR a-na a-ba-a-a ta-ša-qal ku-ku-za-nim DUMU a-gu₅-tim ki-ma ší-a-tí i-zi-iz
c8f64c60-b405-7e60-0336-2d30e2e913d2,https://oare.byu.edu/epigraphies/c8f64c60-b405-7e60-0336-2d30e2e913d2,P358760,CCT 5 16c | BM 120491,Cuneiform Tablet CCT 5 16c (BM 120491),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",agreement (contract),BM 120491,,"CCT 5, 16, BM 120491","Kienast, FAOSB 1, 92; 4: Garelli, AC 130",,,1453,BM.120491,https://aicuneiform.com/search?q=P358760,ur-dam ša PUZUR₄-… DUMU … a-na ú-ṣur-ša-a-šur DUMU pu-ta-a i-na ḫa-muš-tim ša i-tur₄-DINGIR ú-šé-er um-ma a-šur-mu-ta-bi-il₅-ma ur-dam i-na ḫa-muš-tim ša DUMU ì-lí-a-lim tù-ta-ra-am šu-ma lá tù-ta-e-ra-am 0.5 ma-na KÙ.BABBAR ta-ša-qá-lam um-ma ú-ṣur-ša-a-šur-ma a-ša-qá-lá-kum IGI i-dí-ku-bi-im DUMU pì-lá-aḫ-IŠTAR IGI i-ku-pá-ša,ur-dam ša PUZUR₄-<big_gap> DUMU <big_gap> a-na ú-ṣur-ša-a-šur DUMU pu-ta-a i-na ḫa-muš-tim ša i-tur₄-DINGIR ú-šé-er um-ma a-šur-mu-ta-bi-il₅-ma ur-dam i-na ḫa-muš-tim ša DUMU ì-lí-a-lim tù-ta-ra-am šu-ma lá tù-ta-e-ra-am 0.5 ma-na KÙ.BABBAR ta-ša-qá-lam um-ma ú-ṣur-ša-a-šur-ma a-ša-qá-lá-kum IGI i-dí-ku-bi-im DUMU pì-lá-aḫ-IŠTAR IGI i-ku-pá-ša
ef6e553b-d323-c317-d919-cdcfab5181cf,https://oare.byu.edu/epigraphies/ef6e553b-d323-c317-d919-cdcfab5181cf,P358761,CCT 5 17a | BM 120500,Cuneiform Tablet CCT 5 17a (BM 120500),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",legal challenge,BM 120500,,"CCT 5, 17, BM 120500","EL 292; 1, 2-3: Hecker, Or. 47, 411; 2, 18, 22: Deller, Or. 27, 63",,,1454,BM.120500,https://aicuneiform.com/search?q=P358761,a-šur-na-da ù zu-uš-kà-na a-na zu-uš-kà ù ú-zu-a DUMU li-pá-a iṣ-bu-tù-ni-a-tí-ma ú-zu-a wa-ša-áb um-ma a-šùr-na-da-ma ú-nu-tí ša a-na na-áb-ší-im a-ší-tí a-mu-tí-ki ša-zu-úz-tí-a ù ku-a-tí ta-dí-nu dí-nim um-ma zu-uš-kà-ma ke-na ú-nu-ut-kà ma-lá a-ša-at-kà ta-dí-na-ni i-ba-ší šu-ma i-na ú-nu-tim ša ta-dí-na-ni mì-ma lá-šu 12 TA.A lá-dí-na-kum a-ša-at-kà 1.5 GÍN KÙ.BABBAR a ṣí-ib-tim iš-tí-a tal-qé-ma ú-nu-ut-kà … aṣ-ba-at a-ḫa-ma 1.5 GÍN-ma KÙ.BABBAR ša-ni-a-am a-dí-ší-ma qá-ta-pá-am a ša-pár-tim ta-dí-a-am KÙ.BABBAR lu ta-dí-nam-ma ù ú-nu-ut-kà li-qé um-ma zu-uš-kà-na-ma ke-na 1.5 GÍN KÙ.BABBAR ta-dí-nim-ma qá-ta-pá-am a ša-pár-tim a-dí-a-ki-im 1.5 GÍN KÙ.BABBAR mì-ma ša-ni-a-am lá ḫa-bu-lá-ki-im ù ú-nu-tám mì-ma a-na ša-pár-tim lá a-dí-a-ki-im IGI zu-zu-a DUMU ì-lí-dan IGI sú-en₆-SIPA DUMU a-mur-IŠTAR ù ú-zu-a mu-sà wa-ša-áb,a-šur-na-da ù zu-uš-kà-na a-na zu-uš-kà ù ú-zu-a DUMU li-pá-a iṣ-bu-tù-ni-a-tí-ma ú-zu-a wa-ša-áb um-ma a-šùr-na-da-ma ú-nu-tí ša a-na na-áb-ší-im a-ší-tí a-mu-tí-ki ša-zu-úz-tí-a ù ku-a-tí ta-dí-nu dí-nim um-ma zu-uš-kà-ma ke-na ú-nu-ut-kà ma-lá a-ša-at-kà ta-dí-na-ni i-ba-ší šu-ma i-na ú-nu-tim ša ta-dí-na-ni mì-ma lá-šu 12 TA.A lá-dí-na-kum a-ša-at-kà 1.5 GÍN KÙ.BABBAR a ṣí-ib-tim iš-tí-a tal-qé-ma ú-nu-ut-kà <big_gap> aṣ-ba-at a-ḫa-ma 1.5 GÍN-ma KÙ.BABBAR ša-ni-a-am a-dí-ší-ma qá-ta-pá-am a ša-pár-tim ta-dí-a-am KÙ.BABBAR lu ta-dí-nam-ma ù ú-nu-ut-kà li-qé um-ma zu-uš-kà-na-ma ke-na 1.5 GÍN KÙ.BABBAR ta-dí-nim-ma qá-ta-pá-am a ša-pár-tim a-dí-a-ki-im 1.5 GÍN KÙ.BABBAR mì-ma ša-ni-a-am lá ḫa-bu-lá-ki-im ù ú-nu-tám mì-ma a-na ša-pár-tim lá a-dí-a-ki-im IGI zu-zu-a DUMU ì-lí-dan IGI sú-en₆-SIPA DUMU a-mur-IŠTAR ù ú-zu-a mu-sà wa-ša-áb
6946df56-2e0e-c8fc-0fe0-4c6e2e40a362,https://oare.byu.edu/epigraphies/6946df56-2e0e-c8fc-0fe0-4c6e2e40a362,P358762,CCT 5 17b | BM 120492,Cuneiform Tablet CCT 5 17b (BM 120492),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",legal challenge,BM 120492,,"CCT 5, 17, BM 120492","1-4, 18: Kienast, ZA 54, 242; 9: Matouš, BO 16, 180; 15f., 19f.:",,,1455,BM.120492,https://aicuneiform.com/search?q=P358762,en-nam-a-šur DUMU sú-kà-lí-a lu-lu-ú ù ú-ṣú-ur-ša-a-šur iṣ-ba-ta-ma um-ma šu-ut-ma a-na bé-tí-a e-ru-ub um-ma a-na-ku-ma gi₅-mì-li ma-du-tim ḫa-bu-lá-tí u₄-ma-am le-ru-ub-ma u₄-ra-am lá-ṣí-bi₄-it um-ma šu-ut-ma a-ni-ú-tum-ma a-na gi₅-mì-li-kà li-iq-bi₄-ú-ni-a-tí um-ma en-nam-a-šur-ma 2 GÚ 40 ma-na AN.NA dí-na-ma 20 ma-na KÙ.BABBAR lá-dí-na-kum a-na-ku lá a-mu-ú,en-nam-a-šur DUMU sú-kà-lí-a lu-lu-ú ù ú-ṣú-ur-ša-a-šur iṣ-ba-ta-ma um-ma šu-ut-ma a-na bé-tí-a e-ru-ub um-ma a-na-ku-ma gi₅-mì-li ma-du-tim ḫa-bu-lá-tí u₄-ma-am le-ru-ub-ma u₄-ra-am lá-ṣí-bi₄-it um-ma šu-ut-ma a-ni-ú-tum-ma a-na gi₅-mì-li-kà li-iq-bi₄-ú-ni-a-tí um-ma en-nam-a-šur-ma 2 GÚ 40 ma-na AN.NA dí-na-ma 20 ma-na KÙ.BABBAR lá-dí-na-kum a-na-ku lá a-mu-ú
5052bcc5-de40-bdfd-ad46-293e0f54f516,https://oare.byu.edu/epigraphies/5052bcc5-de40-bdfd-ad46-293e0f54f516,P358763,CCT 5 17c | BM 120494,Cuneiform Tablet CCT 5 17c (BM 120494),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",oath,BM 120494,,"CCT 5, 17, BM 120494","1-7: Hirsch, UAR 38f.; Garelli, JSS 3, 298A.3; 8-13: Matouš, BO 16, 181",,,1456,BM.120494,https://aicuneiform.com/search?q=P358763,IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in a-ma me-eḫ-ra-at ṭup-pí-im ḫa-ar-mì-im ša ba-áb DINGIR-lim áš-pu-ra-kum ṭup-pá-am ší-ta-me-ma ší-it-a-al-ma a-na a-wi-lim nu-du-a-am i-dí-ma li-ke-er ù-lá lu-kà-in ù ta-aḫ-sí-is-tám ša ší-bi-kà i-dí-i,IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in a-ma me-eḫ-ra-at ṭup-pí-im ḫa-ar-mì-im ša ba-áb DINGIR-lim áš-pu-ra-kum ṭup-pá-am ší-ta-me-ma ší-it-a-al-ma a-na a-wi-lim nu-du-a-am i-dí-ma li-ke-er ù-lá lu-kà-in ù ta-aḫ-sí-is-tám ša ší-bi-kà i-dí-i
cab0b882-4f07-5653-9106-0a6f92ed500d,https://oare.byu.edu/epigraphies/cab0b882-4f07-5653-9106-0a6f92ed500d,P358764,CCT 5 18a A | BM 120510,Cuneiform Tablet CCT 5 18a (BM 120510),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 120510,,"CCT 5, 18, BM 120510","1: Michel, FS Garelli 256A:208: Deller, Or. 27, 63",,,1457,BM.120510,https://aicuneiform.com/search?q=P358764,wa-ba-ar-tum ša ú-lá-ma dí-nam i-dí-ma pá-na-kà ù a-šùr-mu-ta-bi₄-il₅ DUMU pu-šu-ke-en₆ a-na 2 ITU.KAM a-na kà-ni-ìš i-lu-ku-ma ṭup-pá-am ša ku-nu-uk a-bi₄-šu pá-na-kà ú-ta-ar-ma a ma-lá ṭup-pì-im ša ku-nu-uk a-bi₄-šu a-šùr-mu-ta-bi₄-il₅ pá-na-kà e-pá-al šu-ma pá-na-kà a-na kà-ni-ìš lá i-lá-ak i-ša-pár-ma ša ki-ma šu-a-tí a-wa-tám i-da-šum ITU.KAM kán-mar-ta li-mu-um bu-zu-ta-a,wa-ba-ar-tum ša ú-lá-ma dí-nam i-dí-ma pá-na-kà ù a-šùr-mu-ta-bi₄-il₅ DUMU pu-šu-ke-en₆ a-na 2 ITU.KAM a-na kà-ni-ìš i-lu-ku-ma ṭup-pá-am ša ku-nu-uk a-bi₄-šu pá-na-kà ú-ta-ar-ma a ma-lá ṭup-pì-im ša ku-nu-uk a-bi₄-šu a-šùr-mu-ta-bi₄-il₅ pá-na-kà e-pá-al šu-ma pá-na-kà a-na kà-ni-ìš lá i-lá-ak i-ša-pár-ma ša ki-ma šu-a-tí a-wa-tám i-da-šum ITU.KAM kán-mar-ta li-mu-um bu-zu-ta-a
2a4c3551-26d8-c7ac-424d-22a45ec58ed1,https://oare.byu.edu/epigraphies/2a4c3551-26d8-c7ac-424d-22a45ec58ed1,P358764,CCT 5 18a B | BM 120510a,Cuneiform Tablet CCT 5 18a (BM 120510a),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 120510a,,"CCT 5, 18, BM 120510","1: Michel, FS Garelli 256A:208: Deller, Or. 27, 63",,,1457,BM.120510,https://aicuneiform.com/search?q=P358764,KIŠIB ú-ba-ar-tim ša ú-lá-ma ša dí-in ú-ba-ar-tim,KIŠIB ú-ba-ar-tim ša ú-lá-ma ša dí-in ú-ba-ar-tim
0ec9c33c-5445-b0e4-8add-468bc4f51090,https://oare.byu.edu/epigraphies/0ec9c33c-5445-b0e4-8add-468bc4f51090,P358766,CCT 5 18c | BM 115140,Cuneiform Tablet CCT 5 18c (BM 115140),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",legal challenge,BM 115140,,"CCT 5, 18, BM 115140","1-2: Garelli, AC 156; 162; 2: Matouš, BO 16, 181; 3: Michel, Innaya I,",https://www.britishmuseum.org/collection/object/W_1921-0709-100,,1460,BM.115140,https://aicuneiform.com/search?q=P358766,a-šùr-ma-lik DUMU im-ri-ma-tal a-šùr-GAL DUMU šu-IŠTAR a-ḫi-a DUMU a-šùr-i-mì-tí ší-bu-ú wa-ar-ki-ú-tum ša šu-sú-en₆ ni-iš-ú-lu-ni,a-šùr-ma-lik DUMU im-ri-ma-tal a-šùr-GAL DUMU šu-IŠTAR a-ḫi-a DUMU a-šùr-i-mì-tí ší-bu-ú wa-ar-ki-ú-tum ša šu-sú-en₆ ni-iš-ú-lu-ni
09fd0784-9138-eb40-3c53-d267b92d5169,https://oare.byu.edu/epigraphies/09fd0784-9138-eb40-3c53-d267b92d5169,P358765,CCT 5 18b | BM 115067,Cuneiform Tablet CCT 5 18b (BM 115067),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",agreement (contract),BM 115067,,"CCT 5, 18, BM 115067","Matouš, BO 16, 181",,,1459,BM.115067,https://aicuneiform.com/search?q=P358765,a-na-kam a-na mu-nu-a-at i-ší-im-sú ḫu-ni-a ù a-šur-ki-ib-ri ki-ma DAM sà-li-a a-na 0.33333 ma-na 2.5 GÍN KÙ.GI IGI i-sú-rik₁₃ IGI a-šùr-ma-lik ir-gu₅-mu-nim um-ma šu-nu-ma DAM sà-li-a ta-áš-a-am-kà um-ma a-na-ku-ma lá ta-ša-e-mì a-na-ku i-ṣé-er ší-ip-kà-tí-šu ma-dam i li-bi-šu i-šu … {TÚG}lu-bu-ší 2 {TÚG}ra-qá-ta-an a-na en-nam-a-šùr a-ḫi-a ú-šé-bi₄-il₅-šu-ma en-um-a-šùr ú-lá im-ḫu-ur-šu i li-bi-šu i-šu ki-am a-pu-ul-šu-nu,a-na-kam a-na mu-nu-a-at i-ší-im-sú ḫu-ni-a ù a-šur-ki-ib-ri ki-ma DAM sà-li-a a-na 0.33333 ma-na 2.5 GÍN KÙ.GI IGI i-sú-rik₁₃ IGI a-šùr-ma-lik ir-gu₅-mu-nim um-ma šu-nu-ma DAM sà-li-a ta-áš-a-am-kà um-ma a-na-ku-ma lá ta-ša-e-mì a-na-ku i-ṣé-er ší-ip-kà-tí-šu ma-dam i li-bi-šu i-šu <big_gap> {TÚG}lu-bu-ší 2 {TÚG}ra-qá-ta-an a-na en-nam-a-šùr a-ḫi-a ú-šé-bi₄-il₅-šu-ma en-um-a-šùr ú-lá im-ḫu-ur-šu i li-bi-šu i-šu ki-am a-pu-ul-šu-nu
aa59c949-bec0-5d09-9841-9179cad5ec1f,https://oare.byu.edu/epigraphies/aa59c949-bec0-5d09-9841-9179cad5ec1f,P358768,CCT 5 19a | BM 115181,Cuneiform Tablet CCT 5 19a (BM 115181),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 115181,,"CCT 5, 19, BM 115181","Michel, Innaya II, 260. Pl. VIII; 16f.: Matouš, BO 16, 181;",,,1462,BM.115181,https://aicuneiform.com/search?q=P358768,um-ma da-dí-a-ma 12 GÍN KÙ.BABBAR ki-ma a-šùr-e-mu-qí a-na e-da-dim áš-qúl um-ma e-da-dum-ma mì-ma ú-lá iš-qúl 12 GÍN KÙ.BABBAR É a-ni-na ki-ma da-dí-a a-šùr-e-mu-qí il₅-qé ITU.1.KAM qá-ra-a-tim li-mu-um ṣí-lu-lu a-na 10 GÍN KÙ.BABBAR ša a-šùr-e-mu-qí il₅-qé 0.33333 ma-na 8.5 GÍN 15 ŠE KÙ.BABBAR qá-dum ṣí-ib-tí-šu il₅-qé ITU.1.KAM 1 ku-zal-li li-mu-um i-na-a da-dí-a i-lá-kam-ma iš-tí e-da-dim e-ta-ú-ma šu-ma KÙ.BABBAR i li-bi₄ e-da-dim ib-tù-ra-am 16.5 GÍN KÙ.BABBAR ṣí-ib-tám ù 12 GÍN KÙ.BABBAR ù ṣí-ba-sú iš-tù u₄-mì-im ša KÙ.BABBAR il₅-qé-ú-ni KÙ.BABBAR ù ṣí-ba-sú e-da-dum a-na a-šùr-e-mu-qí i-ša-qú-lu,um-ma da-dí-a-ma 12 GÍN KÙ.BABBAR ki-ma a-šùr-e-mu-qí a-na e-da-dim áš-qúl um-ma e-da-dum-ma mì-ma ú-lá iš-qúl 12 GÍN KÙ.BABBAR É a-ni-na ki-ma da-dí-a a-šùr-e-mu-qí il₅-qé ITU.1.KAM qá-ra-a-tim li-mu-um ṣí-lu-lu a-na 10 GÍN KÙ.BABBAR ša a-šùr-e-mu-qí il₅-qé 0.33333 ma-na 8.5 GÍN 15 ŠE KÙ.BABBAR qá-dum ṣí-ib-tí-šu il₅-qé ITU.1.KAM 1 ku-zal-li li-mu-um i-na-a da-dí-a i-lá-kam-ma iš-tí e-da-dim e-ta-ú-ma šu-ma KÙ.BABBAR i li-bi₄ e-da-dim ib-tù-ra-am 16.5 GÍN KÙ.BABBAR ṣí-ib-tám ù 12 GÍN KÙ.BABBAR ù ṣí-ba-sú iš-tù u₄-mì-im ša KÙ.BABBAR il₅-qé-ú-ni KÙ.BABBAR ù ṣí-ba-sú e-da-dum a-na a-šùr-e-mu-qí i-ša-qú-lu
e91a5a57-3cfa-78f8-1641-ac788c78d7ee,https://oare.byu.edu/epigraphies/e91a5a57-3cfa-78f8-1641-ac788c78d7ee,P358767,CCT 5 18d | BM 115121,Cuneiform Tablet CCT 5 18d (BM 115121),,"Cuneiform tablet, dated to the Old Assyrian Period (ca. 1950-1850 BC).",unknown,BM 115121,,"CCT 5, 18, BM 115121","; Rosen, Diss. 101f.; 1-2: Garelli, JSS 3, 299;5: Garelli, AC 145; 8-10, 14-15: Matouš, BO 16, 181;cf. Larsen, OACC 329; 15-16: ebd. 169A.31",,,1461,BM.115121,https://aicuneiform.com/search?q=P358767,kà-ru-um IGI GÍR ša a-šur dí-nam i-dí-in-ma ṭup-pu-ú a-ni-ú-tum a-ku-šu ú ša-ra-a-ma ší-bi ì-lí-a-lim ší-bi-šu a-na ba-áb DINGIR-lim ú-šé-ra-ad ù i-tù-ar ás-qú-dí-a ší-bi-šu a-na ba-áb DINGIR-lim ú-šé-ra-ad da-a-a-nu-šu-nu da-a-a-nu-šu-nu-ma,kà-ru-um IGI GÍR ša a-šur dí-nam i-dí-in-ma ṭup-pu-ú a-ni-ú-tum a-ku-šu ú ša-ra-a-ma ší-bi ì-lí-a-lim ší-bi-šu a-na ba-áb DINGIR-lim ú-šé-ra-ad ù i-tù-ar ás-qú-dí-a ší-bi-šu a-na ba-áb DINGIR-lim ú-šé-ra-ad da-a-a-nu-šu-nu da-a-a-nu-šu-nu-ma
